rank,user,pagerank,betweenness,norm_indegree,in_degree,out_degree,composite,core_number
26,lithomas1,0.0023978408047573,0.00035922861664387096,0.17647058823529413,9,1,0.054008081377484314,7
27,cbourjau,0.0023886253659657106,0.0,0.17647058823529413,9,0,0.053896626616974516,6
28,AndrewYRoyal,0.0021064333293666568,0.0,0.17647058823529413,9,0,0.0537837498023349,7
29,fkiraly,0.0018749900205483321,1.5561621758655655e-06,0.17647058823529413,9,1,0.05369163932746033,7
30,Micky774,0.0021269339369531003,0.01031198911424453,0.1568627450980392,8,24,0.05100319383846636,9
31,jeromedockes,0.0013177111152329688,0.009833911566817774,0.1568627450980392,8,5,0.05053608144555028,8
32,Charlie-XIAO,0.0023238352732006676,0.0052659588056252595,0.1568627450980392,8,34,0.04956814528037961,10
33,mayer79,0.002667230715232318,0.003958066561677003,0.1568627450980392,8,2,0.04931313578400779,5
34,david-cortes-intel,0.0013904754154372703,0.005105350267609887,0.1568627450980392,8,1,0.049146618775869635,7
35,Wainberg,0.0020203448981432484,0.0,0.1568627450980392,8,0,0.04786696148866906,7
36,DocInspector,0.0019844888300339513,0.0,0.1568627450980392,8,0,0.04785261906142534,7
37,Clarit7,0.00198237923080929,0.0,0.1568627450980392,8,0,0.04785177522173548,6
38,tvdboom,0.0019150285195894256,0.0,0.1568627450980392,8,0,0.04782483493724753,6
39,aperezlebel,0.0018561960937432326,0.0,0.1568627450980392,8,0,0.04780130196690906,6
40,miguelcsilva,0.0016900667664990412,2.0371577574967405e-06,0.1568627450980392,8,1,0.04773546138333863,6
41,jolespin,0.0016427476606793306,0.0,0.1568627450980392,8,0,0.0477159225936835,7
42,louisabraham,0.0013219671221189932,0.0,0.1568627450980392,8,0,0.047587610378259364,6
43,lcrmorin,0.0021713401840939874,0.0030104184860618687,0.13725490196078433,7,3,0.04294813220769145,6
44,marenwestermann,0.0014105351326828643,0.0038824361615753073,0.13725490196078433,7,6,0.04290541548978103,10
45,snath-xoc,0.0015951417340944222,0.003017991441198384,0.13725490196078433,7,5,0.042719924714232575,7
46,AnneBeyer,0.0025260397526043455,0.0009289077297491962,0.13725490196078433,7,17,0.04246555880820179,8
47,antipisa,0.0027911398876759408,0.0,0.13725490196078433,7,0,0.04229292654330567,4
48,sroener,0.0022654890918505617,0.0,0.13725490196078433,7,0,0.042082666224975515,5
49,rebeccaherman1,0.002129360506700154,0.0,0.13725490196078433,7,0,0.042028214790915355,5
50,dholzmueller,0.002097406192474095,0.0,0.13725490196078433,7,0,0.042015433065224934,6
51,albin02t,0.0018940701935773016,0.0,0.13725490196078433,7,0,0.04193409866566621,4
52,mirusu400,0.001562280241508719,0.0,0.13725490196078433,7,0,0.04180138268483878,5
53,MarcBresson,0.0018009283232006653,0.004082237580814116,0.11764705882352941,6,2,0.037239160250583325,4
54,GaetandeCast,0.0016775823713176907,0.0010964953132066582,0.11764705882352941,6,3,0.036294099189547895,7
55,UnixJunkie,0.002188457067776104,0.0,0.11764705882352941,6,0,0.03616950047416927,5
56,CanePlayz,0.0021496206081002933,0.0,0.11764705882352941,6,0,0.03615396589029894,3
57,ZeyuSun,0.002000573890251207,0.0,0.11764705882352941,6,0,0.03609434720315931,4
58,dkobak,0.0012504482976147169,0.0009208158224974959,0.11764705882352941,6,6,0.03607054171285396,5
59,lucolivi,0.0016928730462052368,0.0,0.11764705882352941,6,0,0.03597126686554092,5
60,arabel1a,0.001656852911650103,0.0,0.11764705882352941,6,0,0.03595685881171887,4
61,JasonLiJT,0.0015476153555057301,0.0,0.11764705882352941,6,0,0.03591316378926111,5
62,virgile-fsr,0.0015268484086595699,0.0,0.11764705882352941,6,0,0.03590485701052265,5
63,ngoldbaum,0.001416223542055122,9.181356837606839e-05,0.11764705882352941,6,3,0.03588815113439369,6
64,Jacob-Stevens-Haas,0.0014797884924494303,0.0,0.11764705882352941,6,0,0.0358860330440386,5
65,j-adamczyk,0.0014394370671309887,0.0,0.11764705882352941,6,0,0.035869892473911216,5
66,samedley-dev,0.001381768281435694,0.0,0.11764705882352941,6,0,0.0358468249596331,5
67,uhoenig,0.0012702960756120181,0.0,0.11764705882352941,6,0,0.03580223607730363,4
68,qmarcou,0.001207189275123402,0.0,0.11764705882352941,6,0,0.03577699335710818,6
69,virchan,0.0014352873946503462,0.015187541646729993,0.09803921568627451,5,41,0.03454214215776149,10
70,jondo,0.0013467992717401747,0.0036806722915089522,0.09803921568627451,5,1,0.031054686102031107,5
71,xuefeng-xu,0.0013291698316703425,0.0036923549836583584,0.09803921568627451,5,2,0.031051139133647997,5
72,gautamvarmadatla,0.0011830476547213813,0.0034120561581448138,0.09803921568627451,5,3,0.03090860061521435,6
73,conradstevens,0.0018539702355458267,0.0019163477005770442,0.09803921568627451,5,1,0.030728257110273795,5
74,MarcoGorelli,0.001708649555480592,0.001934291500025638,0.09803921568627451,5,7,0.03067551197808228,4
75,sergiopasra,0.0016762731375484458,0.0017638343225004456,0.09803921568627451,5,2,0.030611424257651863,5
76,ghost,0.0019325849734097309,0.0014014965584086348,0.09803921568627451,5,5,0.030605247662768835,6
77,ArturoSbr,0.0025117363529894377,0.0,0.09803921568627451,5,0,0.03041645924707813,4
78,hswong3i,0.0023180040590330586,0.0,0.09803921568627451,5,0,0.030338966329495575,5
79,Aaraviitkgp,0.0016217898505563237,0.0005879213771162927,0.09803921568627451,5,4,0.03023685705923977,5
80,CameronBieganek,0.0019473260691345335,0.0,0.09803921568627451,5,0,0.030190695133536165,3
81,maxrdu,0.001899939383497137,0.0,0.09803921568627451,5,0,0.030171740459281206,3
82,Thomas1664,0.0018257452411620117,0.0,0.09803921568627451,5,0,0.030142062802347158,2
83,beijbom,0.0017914519567537456,0.0,0.09803921568627451,5,0,0.03012834548858385,4
84,hardik1408,0.0017862435589726926,0.0,0.09803921568627451,5,0,0.03012626212947143,3
85,Radu1999,0.0017826152292458937,0.0,0.09803921568627451,5,0,0.03012481079758071,3
86,gorj-tessella,0.0017524889937269683,0.0,0.09803921568627451,5,0,0.03011276030337314,5
87,CompRhys,0.001626541771743243,0.0,0.09803921568627451,5,0,0.03006238141457965,4
88,yonil7,0.0015928266895306033,0.0,0.09803921568627451,5,0,0.030048895381694595,3
89,fickas,0.0014677665270289267,0.0,0.09803921568627451,5,0,0.029998871316693924,5
90,fkay-codec,0.0014380438581552306,0.0,0.09803921568627451,5,0,0.029986982249144443,4
91,sktin,0.001178107630598933,0.0003280389866724613,0.09803921568627451,5,1,0.029981419454123664,5
92,I-Al-Istannen,0.0014012625862006027,0.0,0.09803921568627451,5,0,0.029972269740362593,3
93,ethanresnick,0.0013984517927485207,0.0,0.09803921568627451,5,0,0.029971145422981762,4
94,jameslamb,0.0013449573210066528,0.0,0.09803921568627451,5,1,0.029949747634285012,5
95,peter-avg,0.001342032420569493,0.0,0.09803921568627451,5,0,0.02994857767411015,5
96,Vincent-Maladiere,0.0011216520201838664,0.00027259900968852244,0.09803921568627451,5,1,0.029942205216862455,5
97,naveenmarthala,0.0013195487779587268,0.0,0.09803921568627451,5,0,0.029939584217065843,4
98,arhall0,0.0013175036119537366,0.0,0.09803921568627451,5,0,0.029938766150663848,4
99,slimebob1975,0.0012684254093277539,0.0,0.09803921568627451,5,0,0.029919134869613454,4
100,Teagum,0.0012607080429070507,0.0,0.09803921568627451,5,0,0.029916047923045173,4
101,fingoldo,0.0011696851727140466,3.862111581920904e-05,0.09803921568627451,5,1,0.029891225109713735,5
102,bioruffo,0.0011382696287328357,0.0,0.09803921568627451,5,0,0.029867072557375487,4
103,Sana3883,0.0011283589442930143,0.0,0.09803921568627451,5,0,0.02986310828359956,4
104,m-kaka,0.001074801908874874,0.0,0.09803921568627451,5,0,0.029841685469432302,5
105,zachmayer,0.0029609528289160554,0.0,0.0784313725490196,4,0,0.024713792896272305,3
106,markusloecher,0.0022566475419356887,0.0,0.0784313725490196,4,0,0.02443207078148016,4
107,tahamukhtar20,0.002210408054091358,0.0,0.0784313725490196,4,0,0.024413574986342425,2
108,bnomis,0.0021618946066221827,0.0,0.0784313725490196,4,0,0.024394169607354754,4
109,oasidorshin,0.0011398153309569326,0.0011583829330783781,0.0784313725490196,4,1,0.02433285277701217,4
110,sebhoerl,0.0018773563607508523,0.0,0.0784313725490196,4,0,0.024280354309006224,4
111,JCoder01,0.0018442087122216657,0.0,0.0784313725490196,4,0,0.02426709524959455,3
112,KormiSK,0.0018042256771043307,0.0,0.0784313725490196,4,0,0.024251102035547614,3
113,opennog,0.001792332990983311,0.0,0.0784313725490196,4,0,0.024246344961099207,3
114,AryamanBhatia,0.0016575272987191733,0.0,0.0784313725490196,4,0,0.02419242268419355,3
115,MatthiasLoefflerQC,0.001640953491293765,0.0,0.0784313725490196,4,0,0.02418579316122339,3
116,alexshtf,0.0014540660862646959,0.00023364932991521982,0.0784313725490196,4,2,0.024181132998186326,3
117,luispedro,0.0016002353974915592,0.0,0.0784313725490196,4,0,0.024169505923702504,2
118,tmcclintock,0.0015446353277017032,0.0,0.0784313725490196,4,0,0.024147265895786564,4
119,fpt-ian,0.001453930807065991,0.0,0.0784313725490196,4,0,0.02411098408753228,3
120,darshanp4,0.001453671151806372,0.0,0.0784313725490196,4,0,0.02411088022542843,4
121,mdoman,0.0014472733279561867,0.0,0.0784313725490196,4,0,0.02410832109588836,3
122,kara-liu,0.001410138360576352,0.0,0.0784313725490196,4,0,0.024093467108936423,3
123,gona11,0.0014014645457767429,0.0,0.0784313725490196,4,0,0.024089997583016578,3
124,kjelljorner,0.0013854869293627213,0.0,0.0784313725490196,4,0,0.02408360653645097,3
125,gjain-7,0.0013697124391100631,1.791944323723985e-05,0.0784313725490196,4,1,0.024082672573321078,4
126,david-cortes,0.0013568424108594294,0.0,0.0784313725490196,4,0,0.024072148729049656,4
127,buhrmann,0.0013544218398737354,0.0,0.0784313725490196,4,0,0.024071180500655376,4
128,atharva-kelkar,0.001335756622497053,0.0,0.0784313725490196,4,0,0.024063714413704702,4
129,hirschmichael,0.0013251023834359307,0.0,0.0784313725490196,4,0,0.024059452718080254,3
130,TamaraAtanasoska,0.0010238442025568627,0.00027222126831501816,0.0784313725490196,4,1,0.024020615826223134,4
131,codeMaestro78,0.0012230092398781713,0.0,0.0784313725490196,4,0,0.02401861546065715,4
132,tataganesh,0.0012148193026821684,0.0,0.0784313725490196,4,0,0.02401533948577875,3
133,mglowacki100,0.001197275872584032,0.0,0.0784313725490196,4,0,0.024008322113739496,4
134,jinlow,0.0011839739542130248,0.0,0.0784313725490196,4,0,0.024003001346391092,3
135,DimitriPapadopoulos,0.0011693380322021513,1.5420152469940605e-05,0.0784313725490196,4,1,0.024001773023327726,4
136,jschubnell,0.0011715631435959266,0.0,0.0784313725490196,4,0,0.02399803702214425,3
137,blitchj,0.0011636213856812733,0.0,0.0784313725490196,4,0,0.023994860318978392,4
138,atheendre130505,0.0011468784582479867,0.0,0.0784313725490196,4,0,0.023988163148005077,4
139,ale-dg,0.0011462970423207217,0.0,0.0784313725490196,4,0,0.02398793058163417,4
140,kmache,0.0011430674978194196,0.0,0.0784313725490196,4,0,0.02398663876383365,3
141,FlorinAndrei,0.0009584191279687114,0.000243852633947973,0.0784313725490196,4,1,0.02398593520607776,4
142,s-banach,0.0011367453398436814,0.0,0.0784313725490196,4,0,0.023984109900643355,4
143,pwoller,0.0011317567392612282,0.0,0.0784313725490196,4,0,0.023982114460410372,4
144,wangt1anyu,0.0011231937804783484,0.0,0.0784313725490196,4,0,0.02397868927689722,4
145,AhmedThahir,0.0010980507180679815,2.7751558802935916e-05,0.0784313725490196,4,1,0.023976957519573957,4
146,MuhammadNizamani,0.0011012950000783529,0.0,0.0784313725490196,4,0,0.023969929764737222,4
147,fedorkobak,0.0010830796655547242,0.0,0.0784313725490196,4,0,0.02396264363092777,4
148,timvink,0.0010746401088962802,0.0,0.0784313725490196,4,0,0.023959267808264396,4
149,awni,0.0010691400579583173,0.0,0.0784313725490196,4,0,0.023957067787889207,4
150,boyleconnor,0.001053428795952525,0.0,0.0784313725490196,4,0,0.02395078328308689,3
151,bryant1410,0.001053284758562952,0.0,0.0784313725490196,4,0,0.023950725668131063,4
152,sandeepgupta12,0.001045839023912622,0.0,0.0784313725490196,4,0,0.023947747374270932,4
153,DhanusML,0.0010415487675267516,0.0,0.0784313725490196,4,0,0.023946031271716583,4
154,qbarthelemy,0.0010279146238093017,0.0,0.0784313725490196,4,0,0.023940577614229602,4
155,rahimHub,0.0010270730211736588,0.0,0.0784313725490196,4,0,0.023940240973175344,4
156,mapa17,0.0010240199222217993,0.0,0.0784313725490196,4,0,0.0239390197335946,4
157,steppi,0.0010238988639208173,0.0,0.0784313725490196,4,0,0.02393897131027421,4
158,gilramot,0.0010185496855388261,0.0,0.0784313725490196,4,0,0.02393683163892141,4
159,maxnoe,0.0009386409555708819,8.884675529272989e-05,0.0784313725490196,4,1,0.023931522173522055,5
160,ncooder,0.0010005447171497202,0.0,0.0784313725490196,4,0,0.02392962965156577,4
161,clementinodemendonca,0.0009986401528020985,0.0,0.0784313725490196,4,0,0.023928867825826722,4
162,acampove,0.0009840923178328206,0.0,0.0784313725490196,4,0,0.023923048691839012,4
163,tianhuil,0.0009825422631012399,0.0,0.0784313725490196,4,0,0.02392242866994638,4
164,Julian-J-S,0.0009739547293577291,0.0,0.0784313725490196,4,0,0.023918993656448975,4
165,linuxl7,0.0009734516014248467,0.0,0.0784313725490196,4,0,0.02391879240527582,4
166,NusretOzates,0.0009424138163056138,0.0,0.0784313725490196,4,0,0.023906377291228128,4
167,Carreau,0.0010042124029149618,0.006532698940004246,0.058823529411764705,3,1,0.02000855346669667,3
168,glevv,0.0010877439101746114,0.0016829351180986146,0.058823529411764705,3,31,0.018587036923028842,8
169,cleboo,0.002209974453806404,0.0,0.058823529411764705,3,0,0.01853104860505197,3
170,dkobayas-cyber,0.0021201443628373305,0.0,0.058823529411764705,3,0,0.018495116568664344,3
171,nicklamiller,0.00208098356712705,0.0,0.058823529411764705,3,0,0.01847945225038023,3
172,eddiebergman,0.0011664362516059688,0.0010676357736739096,0.058823529411764705,3,2,0.018433924056273972,3
173,LiorxCohen,0.0019072717897485095,0.0,0.058823529411764705,3,0,0.018409967539428817,3
174,zchlewis,0.0018705206381853217,0.0,0.058823529411764705,3,0,0.01839526707880354,3
175,cottnich,0.0018012494715344979,0.0,0.058823529411764705,3,0,0.01836755861214321,3
176,worthy7,0.0017704943964809406,0.0,0.058823529411764705,3,0,0.01835525658212179,2
177,adamwitmer,0.0017037020584301538,0.0,0.058823529411764705,3,0,0.018328539646901475,3
178,tolyanchik5,0.0016598763175044867,0.0,0.058823529411764705,3,0,0.018311009350531208,2
179,Korne127,0.0016308763427842932,0.0,0.058823529411764705,3,0,0.01829940936064313,2
180,gianlucadetommaso,0.0015833044380528152,0.0,0.058823529411764705,3,0,0.018280380598750538,2
181,dherrera1911,0.0015354122342706765,0.0,0.058823529411764705,3,0,0.018261223717237682,2
182,folmos-at-orange,0.0015142283454794327,0.0,0.058823529411764705,3,0,0.018252750161721183,2
183,un1u3,0.0014297686783302798,7.568606946255252e-05,0.058823529411764705,3,1,0.01824167211570029,2
184,Gabriel-Kissin,0.0014376166689427175,0.0,0.058823529411764705,3,1,0.018222105491106498,3
185,Atm-Moumen,0.0014207108757842278,0.0,0.058823529411764705,3,0,0.0182153431738431,3
186,mmbannert,0.0014075547759679957,0.0,0.058823529411764705,3,0,0.01821008073391661,2
187,lciti,0.0013813181303256635,0.0,0.058823529411764705,3,0,0.018199586075659677,3
188,cacti77,0.0013693659231485574,0.0,0.058823529411764705,3,0,0.018194805192788835,2
189,OrangeAoo,0.0013625181618947975,0.0,0.058823529411764705,3,0,0.018192066088287332,2
190,NickKanellos,0.0013619564758975342,0.0,0.058823529411764705,3,0,0.018191841413888424,2
191,hubernikus,0.001343799359243661,0.0,0.058823529411764705,3,0,0.018184578567226876,2
192,cppt,0.0013284182238017467,0.0,0.058823529411764705,3,0,0.01817842611305011,2
193,tomviering,0.001327591479322593,0.0,0.058823529411764705,3,0,0.018178095415258447,3
194,JoelHuberQC,0.0013233942090011594,0.0,0.058823529411764705,3,0,0.018176416507129874,3
195,jarilappalainen,0.0013230064882272371,0.0,0.058823529411764705,3,0,0.018176261418820307,3
196,woodly0,0.0013204095014364406,0.0,0.058823529411764705,3,0,0.01817522262410399,3
197,DaMuBo,0.001305164576864795,0.0,0.058823529411764705,3,0,0.01816912465427533,2
198,martinalex000,0.001300305629637426,0.0,0.058823529411764705,3,0,0.01816718107538438,2
199,facusapienza21,0.0012834434768921425,0.0,0.058823529411764705,3,0,0.018160436214286268,2
200,nejox,0.00127381888524086,0.0,0.058823529411764705,3,0,0.018156586377625756,2
201,benHeid,0.0012738129025042027,0.0,0.058823529411764705,3,0,0.018156583984531093,3
202,LinguList,0.0012625303939702952,0.0,0.058823529411764705,3,0,0.01815207098111753,2
203,balthild,0.001246702393725324,0.0,0.058823529411764705,3,0,0.01814573978101954,2
204,johnlcf,0.0012414775363810832,0.0,0.058823529411764705,3,0,0.018143649838081845,3
205,lkwinta,0.0012278571290482234,0.0,0.058823529411764705,3,0,0.0181382016751487,2
206,ThibaultDECO,0.001226948138364828,0.0,0.058823529411764705,3,0,0.018137838078875344,2
207,vascosmota,0.001225626049832898,0.0,0.058823529411764705,3,0,0.01813730924346257,3
208,BriceChivu,0.0012213114427595316,0.0,0.058823529411764705,3,0,0.018135583400633225,3
209,ag14774,0.0012090607809295839,0.0,0.058823529411764705,3,0,0.018130683135901247,3
210,gagandeep987123,0.0012026526192586938,0.0,0.058823529411764705,3,0,0.01812811987123289,3
211,castillouparela,0.0011911947748147452,0.0,0.058823529411764705,3,0,0.01812353673345531,3
212,ankitaash,0.0011681645568743819,0.0,0.058823529411764705,3,0,0.018114324646279163,2
213,akaashp2000,0.0011656153676733003,0.0,0.058823529411764705,3,0,0.01811330497059873,3
214,giladpn,0.0011650164633357038,0.0,0.058823529411764705,3,0,0.018113065408863694,3
215,Gwihwan-Go,0.001162273527842985,0.0,0.058823529411764705,3,0,0.018111968234666605,2
216,vitorpohlenz,0.0011229286762907658,3.055736636245111e-05,0.058823529411764705,3,4,0.018105397503954453,6
217,xavierherman,0.0011434812765066821,0.0,0.058823529411764705,3,0,0.018104451334132084,2
218,rafaascensao,0.0011434812765066821,0.0,0.058823529411764705,3,0,0.018104451334132084,3
219,mlondschien,0.0011434812765066821,0.0,0.058823529411764705,3,0,0.018104451334132084,3
220,MarieSacksick,0.0011434812765066821,0.0,0.058823529411764705,3,0,0.018104451334132084,3
221,vnmabus,0.0011420393530550872,0.0,0.058823529411764705,3,0,0.018103874564751446,3
222,user799595,0.001141476965716272,0.0,0.058823529411764705,3,0,0.01810364960981592,3
223,AlexandreAbraham,0.0011324821128257587,0.0,0.058823529411764705,3,0,0.018100051668659713,3
224,ajr426,0.0011208310033409712,0.0,0.058823529411764705,3,0,0.0180953912248658,3
225,rcgale,0.0011164563916442698,0.0,0.058823529411764705,3,0,0.01809364138018712,3
226,jakirkham,0.0011006203421379138,0.0,0.058823529411764705,3,0,0.01808730696038458,3
227,mdruiter,0.001097440175755004,0.0,0.058823529411764705,3,0,0.018086034893831412,3
228,jph00,0.0010875799271828166,0.0,0.058823529411764705,3,0,0.01808209079440254,3
229,giovannicozzolongo,0.001080941106192981,0.0,0.058823529411764705,3,0,0.018079435266006603,3
230,NTSER,0.0009842972074305476,0.00012879364044618278,0.058823529411764705,3,2,0.018079415798635486,3
231,stepan-srsen,0.0010761687491882654,0.0,0.058823529411764705,3,0,0.018077526323204716,3
232,RUrlus,0.0010702540951090262,0.0,0.058823529411764705,3,1,0.018075160461573023,3
233,oryktos,0.0010668134320026851,0.0,0.058823529411764705,3,0,0.018073784196330486,3
234,MaxGhenis,0.0010596414105500755,0.0,0.058823529411764705,3,0,0.01807091538774944,3
235,JacquesSA,0.0010580675221656313,0.0,0.058823529411764705,3,0,0.018070285832395665,3
236,tillahoffmann,0.0010559878144851171,0.0,0.058823529411764705,3,0,0.01806945394932346,3
237,tiphanieH,0.0010550819726161606,0.0,0.058823529411764705,3,0,0.018069091612575874,3
238,janezd,0.0010500468371587841,0.0,0.058823529411764705,3,0,0.018067077558392926,3
239,ayaanhossain,0.001036613490272766,0.0,0.058823529411764705,3,0,0.018061704219638517,3
240,user529481,0.0010312102386952373,0.0,0.058823529411764705,3,0,0.018059542919007507,3
241,n-bes,0.0010235174750811281,0.0,0.058823529411764705,3,0,0.018056465813561864,3
242,IanTayler,0.0010218201075695263,0.0,0.058823529411764705,3,0,0.018055786866557223,3
243,sciencecw,0.001020524741114256,0.0,0.058823529411764705,3,0,0.018055268719975114,3
244,nisyad-ms,0.0010199061361844555,0.0,0.058823529411764705,3,0,0.018055021278003194,3
245,ParsifalXu,0.0010149653589278866,0.0,0.058823529411764705,3,0,0.018053044967100567,3
246,JosephBARBIERDARNAL,0.001008914674795708,0.0,0.058823529411764705,3,0,0.018050624693447696,3
247,ryansheabla,0.0010084646248437192,0.0,0.058823529411764705,3,0,0.0180504446734669,3
248,fuglede,0.0010039064681039184,0.0,0.058823529411764705,3,0,0.01804862141077098,3
249,riedgar-ms,0.0010038155681514126,0.0,0.058823529411764705,3,0,0.018048585050789975,3
250,AhmetVCetin04,0.001003008877125836,0.0,0.058823529411764705,3,0,0.018048262374379745,3
251,Pablitosalinero,0.001002765863871568,0.0,0.058823529411764705,3,0,0.018048165169078038,3
252,sgiardl,0.0010018130149026625,0.0,0.058823529411764705,3,0,0.018047784029490477,3
253,kwdwrd-puff,0.0010013022670855747,0.0,0.058823529411764705,3,0,0.018047579730363642,3
254,pstingley,0.0009983618790024033,0.0,0.058823529411764705,3,0,0.018046403575130373,3
255,mohit93725,0.0009949536089463105,0.0,0.058823529411764705,3,0,0.018045040267107935,3
256,stephenpardy,0.0009943201297650359,0.0,0.058823529411764705,3,0,0.018044786875435426,3
257,hakunamatata1997,0.0009881755881818279,0.0,0.058823529411764705,3,0,0.018042329058802143,2
258,elisno,0.0009877253160065515,0.0,0.058823529411764705,3,0,0.018042148949932033,3
259,sebp,0.0009821205126980988,0.0,0.058823529411764705,3,0,0.01803990702860865,3
260,befeleme,0.0009793608283584763,0.0,0.058823529411764705,3,0,0.0180388031548728,3
261,thesahibnanda,0.000977516573846566,0.0,0.058823529411764705,3,0,0.018038065453068037,3
262,baggiponte,0.0009774111765638365,0.0,0.058823529411764705,3,0,0.018038023294154947,3
263,nickubels,0.0009764953276748497,0.0,0.058823529411764705,3,0,0.01803765695459935,3
264,DarkDk123,0.0009750510003574001,0.0,0.058823529411764705,3,0,0.01803707922367237,3
265,trallard,0.0009722928426795241,0.0,0.058823529411764705,3,0,0.018035975960601223,3
266,BrandonSmithJ,0.0009693951845170317,0.0,0.058823529411764705,3,0,0.018034816897336225,3
267,kleingeo,0.0009663796774269024,0.0,0.058823529411764705,3,0,0.01803361069450017,3
268,JorjaKirk,0.0009640965936890049,0.0,0.058823529411764705,3,0,0.018032697461005012,3
269,MatthewSZhang,0.0009612214261051507,0.0,0.058823529411764705,3,0,0.018031547393971472,3
270,williambdean,0.0009607962772002787,0.0,0.058823529411764705,3,0,0.018031377334409522,3
271,redbmk,0.0009607676724777729,0.0,0.058823529411764705,3,0,0.01803136589252052,3
272,michaelsimmler,0.0009598194786538173,0.0,0.058823529411764705,3,0,0.01803098661499094,3
273,sylvaincom,0.0009582657269919463,0.0,0.058823529411764705,3,0,0.01803036511432619,3
274,Pierre-Bartet,0.0009574169931098591,0.0,0.058823529411764705,3,0,0.018030025620773354,3
275,StijnDebackere,0.0009569351045232084,0.0,0.058823529411764705,3,0,0.018029832865338696,3
276,petr-henys,0.0009557781846036965,0.0,0.058823529411764705,3,0,0.01802937009737089,3
277,ItsIronOxide,0.0009505277662242564,0.0,0.058823529411764705,3,0,0.018027269930019116,3
278,JayTicku,0.0009502076787338831,0.0,0.058823529411764705,3,0,0.018027141895022965,3
279,stu-blair,0.0009499859677755363,0.0,0.058823529411764705,3,0,0.018027053210639625,3
280,AcylSilane,0.0009495297585948601,0.0,0.058823529411764705,3,0,0.018026870726967355,3
281,Mi-chael,0.0009430963887453374,0.0,0.058823529411764705,3,0,0.018024297379027547,3
282,krstopro,0.0009426482083421718,0.0,0.058823529411764705,3,0,0.018024118106866282,3
283,luis261,0.0009391778152850441,0.0,0.058823529411764705,3,1,0.018022729949643428,4
284,nathan-lindstedt,0.000937627837573165,0.0,0.058823529411764705,3,0,0.01802210995855868,3
285,mchaudhary-antuit,0.000935722357051126,0.0,0.058823529411764705,3,0,0.018021347766349862,3
286,noashin,0.0009339511811500725,0.0,0.058823529411764705,3,0,0.01802063929598944,3
287,Hari-Shankar-Karthik,0.000933031279092691,0.0,0.058823529411764705,3,0,0.01802027133516649,3
288,UlyssesAlves,0.0009302731651044994,0.0,0.058823529411764705,3,0,0.01801916808957121,3
289,deepyaman,0.0009298344486804988,0.0,0.058823529411764705,3,0,0.01801899260300161,3
290,venkyyuvy,0.0009297766097155821,0.0,0.058823529411764705,3,0,0.018018969467415644,3
291,Mohdnihal03,0.0009212701720988535,0.0,0.058823529411764705,3,0,0.018015566892368953,3
